"","year","month","day","loc","type","value"
"585","2019","08","08","Wrocław","PM10",12.06
"586","2019","08","09","Wrocław","PM10",15.56
"587","2019","08","10","Wrocław","PM10",12.27
"588","2019","08","11","Wrocław","PM10",12.74
"589","2019","08","12","Wrocław","PM10",14.93
"590","2019","08","13","Wrocław","PM10",12.57
"591","2019","08","14","Wrocław","PM10",16.09
"592","2019","08","15","Wrocław","PM10",14.5
"593","2019","08","16","Wrocław","PM10",14.2
"594","2019","08","17","Wrocław","PM10",12.96
"595","2019","08","18","Wrocław","PM10",12.3
"596","2019","08","19","Wrocław","PM10",8.73
"597","2019","08","20","Wrocław","PM10",13.73
"598","2019","08","21","Wrocław","PM10",11.29
"599","2019","08","22","Wrocław","PM10",NA
"600","2019","08","23","Wrocław","PM10",NA
"601","2019","08","24","Wrocław","PM10",NA
"602","2019","08","25","Wrocław","PM10",NA
"603","2019","08","26","Wrocław","PM10",26.37
"604","2019","08","27","Wrocław","PM10",24.84
"605","2019","08","28","Wrocław","PM10",29.4
"606","2019","08","29","Wrocław","PM10",27.88
"607","2019","08","30","Wrocław","PM10",24.77
"608","2019","08","31","Wrocław","PM10",22.36
"609","2019","09","01","Wrocław","PM10",24.11
"610","2019","09","02","Wrocław","PM10",11.42
"611","2019","09","03","Wrocław","PM10",14.27
"612","2019","09","04","Wrocław","PM10",17.22
"613","2019","09","05","Wrocław","PM10",16.12
"614","2019","09","06","Wrocław","PM10",15.54
"615","2019","09","07","Wrocław","PM10",15.85
"616","2019","09","08","Wrocław","PM10",8.89
"617","2019","09","09","Wrocław","PM10",9.88
"618","2019","09","10","Wrocław","PM10",11.88
"619","2019","09","11","Wrocław","PM10",17.58
"620","2019","09","12","Wrocław","PM10",17.98
"621","2019","09","13","Wrocław","PM10",12.49
"622","2019","09","14","Wrocław","PM10",17.83
"623","2019","09","15","Wrocław","PM10",15.75
"624","2019","09","16","Wrocław","PM10",13.95
"625","2019","09","17","Wrocław","PM10",14.1
"626","2019","09","18","Wrocław","PM10",11.67
"627","2019","09","19","Wrocław","PM10",11.41
"628","2019","09","20","Wrocław","PM10",15.03
"629","2019","09","21","Wrocław","PM10",22.03
"630","2019","09","22","Wrocław","PM10",17.75
"631","2019","09","23","Wrocław","PM10",22.73
"632","2019","09","24","Wrocław","PM10",46.45
"633","2019","09","25","Wrocław","PM10",42.76
"634","2019","09","26","Wrocław","PM10",19.25
"635","2019","09","27","Wrocław","PM10",16.77
"636","2019","09","28","Wrocław","PM10",11.14
"637","2019","09","29","Wrocław","PM10",9.86
"638","2019","09","30","Wrocław","PM10",17.31
"639","2019","10","01","Wrocław","PM10",10.89
"640","2019","10","02","Wrocław","PM10",8.71
"641","2019","10","03","Wrocław","PM10",10.46
"642","2019","10","04","Wrocław","PM10",14.66
"643","2019","10","05","Wrocław","PM10",16.85
"644","2019","10","06","Wrocław","PM10",14.61
"645","2019","10","07","Wrocław","PM10",36.55
"646","2019","10","08","Wrocław","PM10",21.85
"647","2019","10","09","Wrocław","PM10",10.7
"648","2019","10","10","Wrocław","PM10",9.99
"649","2019","10","11","Wrocław","PM10",15.95
"650","2019","10","12","Wrocław","PM10",14.63
"651","2019","10","13","Wrocław","PM10",15.5
"652","2019","10","14","Wrocław","PM10",30.5
"653","2019","10","15","Wrocław","PM10",34.9
"654","2019","10","16","Wrocław","PM10",17.92
"655","2019","10","17","Wrocław","PM10",18.76
"656","2019","10","18","Wrocław","PM10",25.28
"657","2019","10","19","Wrocław","PM10",27.22
"658","2019","10","20","Wrocław","PM10",21.78
"659","2019","10","21","Wrocław","PM10",39.88
"660","2019","10","22","Wrocław","PM10",40.93
"661","2019","10","23","Wrocław","PM10",59.35
"662","2019","10","24","Wrocław","PM10",46.96
"663","2019","10","25","Wrocław","PM10",43.65
"664","2019","10","26","Wrocław","PM10",32.57
"665","2019","10","27","Wrocław","PM10",15.05
"666","2019","10","28","Wrocław","PM10",19.34
"667","2019","10","29","Wrocław","PM10",23.46
"668","2019","10","30","Wrocław","PM10",37.38
"669","2019","10","31","Wrocław","PM10",37.86
"670","2019","11","01","Wrocław","PM10",32.42
"671","2019","11","02","Wrocław","PM10",20.42
"672","2019","11","03","Wrocław","PM10",21.98
"673","2019","11","04","Wrocław","PM10",17.96
"674","2019","11","05","Wrocław","PM10",20.12
"675","2019","11","06","Wrocław","PM10",24.99
"676","2019","11","07","Wrocław","PM10",33.12
"677","2019","11","08","Wrocław","PM10",43.8
"678","2019","11","09","Wrocław","PM10",30.64
"679","2019","11","10","Wrocław","PM10",23.06
"680","2019","11","11","Wrocław","PM10",30.84
"681","2019","11","12","Wrocław","PM10",20.03
"682","2019","11","13","Wrocław","PM10",11.66
"683","2019","11","14","Wrocław","PM10",19.76
"684","2019","11","15","Wrocław","PM10",28.16
"685","2019","11","16","Wrocław","PM10",22.6
"686","2019","11","17","Wrocław","PM10",25.78
"687","2019","11","18","Wrocław","PM10",25.57
"688","2019","11","19","Wrocław","PM10",28.97
"689","2019","11","20","Wrocław","PM10",51.64
"690","2019","11","21","Wrocław","PM10",36.37
"691","2019","11","22","Wrocław","PM10",29.1
"692","2019","11","23","Wrocław","PM10",31.71
"693","2019","11","24","Wrocław","PM10",31.02
"694","2019","11","25","Wrocław","PM10",57.77
"695","2019","11","26","Wrocław","PM10",52.13
"696","2019","11","27","Wrocław","PM10",32.54
"697","2019","11","28","Wrocław","PM10",17.65
"698","2019","11","29","Wrocław","PM10",8.28
"699","2019","11","30","Wrocław","PM10",15.1
"700","2019","12","01","Wrocław","PM10",38.39
"701","2019","12","02","Wrocław","PM10",30.87
"702","2019","12","03","Wrocław","PM10",27.69
"703","2019","12","04","Wrocław","PM10",32.58
"704","2019","12","05","Wrocław","PM10",41.44
"705","2019","12","06","Wrocław","PM10",46.34
"706","2019","12","07","Wrocław","PM10",12.08
"707","2019","12","08","Wrocław","PM10",8.97
"708","2019","12","09","Wrocław","PM10",16.68
"709","2019","12","10","Wrocław","PM10",23.24
"710","2019","12","11","Wrocław","PM10",41.68
"711","2019","12","12","Wrocław","PM10",44.79
"712","2019","12","13","Wrocław","PM10",31.23
"713","2019","12","14","Wrocław","PM10",11.1
"714","2019","12","15","Wrocław","PM10",10.26
"715","2019","12","16","Wrocław","PM10",27.98
"716","2019","12","17","Wrocław","PM10",49.71
"717","2019","12","18","Wrocław","PM10",41.04
"718","2019","12","19","Wrocław","PM10",65.87
"719","2019","12","20","Wrocław","PM10",22.6
"720","2019","12","21","Wrocław","PM10",33.98
"721","2019","12","22","Wrocław","PM10",37.57
"722","2019","12","23","Wrocław","PM10",24.25
"723","2019","12","24","Wrocław","PM10",19.88
"724","2019","12","25","Wrocław","PM10",11.98
"725","2019","12","26","Wrocław","PM10",8.27
"726","2019","12","27","Wrocław","PM10",7.91
"727","2019","12","28","Wrocław","PM10",6.77
"728","2019","12","29","Wrocław","PM10",14.18
"729","2019","12","30","Wrocław","PM10",29.2
"730","2019","12","31","Wrocław","PM10",17.63
"731","2019","01","01","Gdańsk","PM10",9
"732","2019","01","02","Gdańsk","PM10",7
"733","2019","01","03","Gdańsk","PM10",8
"734","2019","01","04","Gdańsk","PM10",12
"735","2019","01","05","Gdańsk","PM10",6
"736","2019","01","06","Gdańsk","PM10",10
"737","2019","01","07","Gdańsk","PM10",15
"738","2019","01","08","Gdańsk","PM10",21
"739","2019","01","09","Gdańsk","PM10",33
"740","2019","01","10","Gdańsk","PM10",33
"741","2019","01","11","Gdańsk","PM10",20
"742","2019","01","12","Gdańsk","PM10",12
"743","2019","01","13","Gdańsk","PM10",5
"744","2019","01","14","Gdańsk","PM10",6
"745","2019","01","15","Gdańsk","PM10",10
"746","2019","01","16","Gdańsk","PM10",15
"747","2019","01","17","Gdańsk","PM10",9
"748","2019","01","18","Gdańsk","PM10",9
"749","2019","01","19","Gdańsk","PM10",16
"750","2019","01","20","Gdańsk","PM10",18
"751","2019","01","21","Gdańsk","PM10",21
"752","2019","01","22","Gdańsk","PM10",52
"753","2019","01","23","Gdańsk","PM10",69
"754","2019","01","24","Gdańsk","PM10",NA
"755","2019","01","25","Gdańsk","PM10",42
"756","2019","01","26","Gdańsk","PM10",53
"757","2019","01","27","Gdańsk","PM10",61
"758","2019","01","28","Gdańsk","PM10",57
"759","2019","01","29","Gdańsk","PM10",35
"760","2019","01","30","Gdańsk","PM10",31
"761","2019","01","31","Gdańsk","PM10",NA
"762","2019","02","01","Gdańsk","PM10",42
"763","2019","02","02","Gdańsk","PM10",41
"764","2019","02","03","Gdańsk","PM10",13
"765","2019","02","04","Gdańsk","PM10",12
"766","2019","02","05","Gdańsk","PM10",21
"767","2019","02","06","Gdańsk","PM10",18
"768","2019","02","07","Gdańsk","PM10",51
"769","2019","02","08","Gdańsk","PM10",32
"770","2019","02","09","Gdańsk","PM10",25
"771","2019","02","10","Gdańsk","PM10",16
"772","2019","02","11","Gdańsk","PM10",14
"773","2019","02","12","Gdańsk","PM10",8
"774","2019","02","13","Gdańsk","PM10",16
"775","2019","02","14","Gdańsk","PM10",18
"776","2019","02","15","Gdańsk","PM10",27
"777","2019","02","16","Gdańsk","PM10",31
"778","2019","02","17","Gdańsk","PM10",34
"779","2019","02","18","Gdańsk","PM10",36
"780","2019","02","19","Gdańsk","PM10",51
"781","2019","02","20","Gdańsk","PM10",14
"782","2019","02","21","Gdańsk","PM10",20
"783","2019","02","22","Gdańsk","PM10",18
"784","2019","02","23","Gdańsk","PM10",24
"785","2019","02","24","Gdańsk","PM10",19
"786","2019","02","25","Gdańsk","PM10",25
"787","2019","02","26","Gdańsk","PM10",19
"788","2019","02","27","Gdańsk","PM10",28
"789","2019","02","28","Gdańsk","PM10",37
"790","2019","03","01","Gdańsk","PM10",14
"791","2019","03","02","Gdańsk","PM10",18
"792","2019","03","03","Gdańsk","PM10",23
"793","2019","03","04","Gdańsk","PM10",12
"794","2019","03","05","Gdańsk","PM10",8
"795","2019","03","06","Gdańsk","PM10",17
"796","2019","03","07","Gdańsk","PM10",32
"797","2019","03","08","Gdańsk","PM10",13
"798","2019","03","09","Gdańsk","PM10",15
"799","2019","03","10","Gdańsk","PM10",14
"800","2019","03","11","Gdańsk","PM10",12
"801","2019","03","12","Gdańsk","PM10",16
"802","2019","03","13","Gdańsk","PM10",21
"803","2019","03","14","Gdańsk","PM10",13
"804","2019","03","15","Gdańsk","PM10",13
"805","2019","03","16","Gdańsk","PM10",10
"806","2019","03","17","Gdańsk","PM10",9
"807","2019","03","18","Gdańsk","PM10",10
"808","2019","03","19","Gdańsk","PM10",11
"809","2019","03","20","Gdańsk","PM10",14
"810","2019","03","21","Gdańsk","PM10",19
"811","2019","03","22","Gdańsk","PM10",24
"812","2019","03","23","Gdańsk","PM10",33
"813","2019","03","24","Gdańsk","PM10",18
"814","2019","03","25","Gdańsk","PM10",22
"815","2019","03","26","Gdańsk","PM10",12
"816","2019","03","27","Gdańsk","PM10",11
"817","2019","03","28","Gdańsk","PM10",22
"818","2019","03","29","Gdańsk","PM10",13
"819","2019","03","30","Gdańsk","PM10",33
"820","2019","03","31","Gdańsk","PM10",21
"821","2019","04","01","Gdańsk","PM10",23
"822","2019","04","02","Gdańsk","PM10",29
"823","2019","04","03","Gdańsk","PM10",36
"824","2019","04","04","Gdańsk","PM10",42
"825","2019","04","05","Gdańsk","PM10",69
"826","2019","04","06","Gdańsk","PM10",55
"827","2019","04","07","Gdańsk","PM10",76
"828","2019","04","08","Gdańsk","PM10",40
"829","2019","04","09","Gdańsk","PM10",12
"830","2019","04","10","Gdańsk","PM10",10
"831","2019","04","11","Gdańsk","PM10",5
"832","2019","04","12","Gdańsk","PM10",12
"833","2019","04","13","Gdańsk","PM10",17
"834","2019","04","14","Gdańsk","PM10",17
"835","2019","04","15","Gdańsk","PM10",16
"836","2019","04","16","Gdańsk","PM10",26
"837","2019","04","17","Gdańsk","PM10",29
"838","2019","04","18","Gdańsk","PM10",34
"839","2019","04","19","Gdańsk","PM10",26
"840","2019","04","20","Gdańsk","PM10",21
"841","2019","04","21","Gdańsk","PM10",19
"842","2019","04","22","Gdańsk","PM10",19
"843","2019","04","23","Gdańsk","PM10",68
"844","2019","04","24","Gdańsk","PM10",40
"845","2019","04","25","Gdańsk","PM10",49
"846","2019","04","26","Gdańsk","PM10",74
"847","2019","04","27","Gdańsk","PM10",22
"848","2019","04","28","Gdańsk","PM10",7
"849","2019","04","29","Gdańsk","PM10",10
"850","2019","04","30","Gdańsk","PM10",8
"851","2019","05","01","Gdańsk","PM10",10
"852","2019","05","02","Gdańsk","PM10",7
"853","2019","05","03","Gdańsk","PM10",3
"854","2019","05","04","Gdańsk","PM10",5
"855","2019","05","05","Gdańsk","PM10",5
"856","2019","05","06","Gdańsk","PM10",7
"857","2019","05","07","Gdańsk","PM10",5
"858","2019","05","08","Gdańsk","PM10",14
"859","2019","05","09","Gdańsk","PM10",22
"860","2019","05","10","Gdańsk","PM10",NA
"861","2019","05","11","Gdańsk","PM10",17
"862","2019","05","12","Gdańsk","PM10",17
"863","2019","05","13","Gdańsk","PM10",11
"864","2019","05","14","Gdańsk","PM10",10
"865","2019","05","15","Gdańsk","PM10",10
"866","2019","05","16","Gdańsk","PM10",15
"867","2019","05","17","Gdańsk","PM10",18
"868","2019","05","18","Gdańsk","PM10",18
"869","2019","05","19","Gdańsk","PM10",23
"870","2019","05","20","Gdańsk","PM10",25
"871","2019","05","21","Gdańsk","PM10",22
"872","2019","05","22","Gdańsk","PM10",22
"873","2019","05","23","Gdańsk","PM10",19
"874","2019","05","24","Gdańsk","PM10",29
"875","2019","05","25","Gdańsk","PM10",19
"876","2019","05","26","Gdańsk","PM10",19
"877","2019","05","27","Gdańsk","PM10",17
"878","2019","05","28","Gdańsk","PM10",13
"879","2019","05","29","Gdańsk","PM10",15
"880","2019","05","30","Gdańsk","PM10",14
"881","2019","05","31","Gdańsk","PM10",15
"882","2019","06","01","Gdańsk","PM10",16
"883","2019","06","02","Gdańsk","PM10",15
"884","2019","06","03","Gdańsk","PM10",19
"885","2019","06","04","Gdańsk","PM10",22
"886","2019","06","05","Gdańsk","PM10",32
"887","2019","06","06","Gdańsk","PM10",32
"888","2019","06","07","Gdańsk","PM10",20
"889","2019","06","08","Gdańsk","PM10",13
"890","2019","06","09","Gdańsk","PM10",18
"891","2019","06","10","Gdańsk","PM10",23
"892","2019","06","11","Gdańsk","PM10",29
"893","2019","06","12","Gdańsk","PM10",37
"894","2019","06","13","Gdańsk","PM10",23
"895","2019","06","14","Gdańsk","PM10",17
"896","2019","06","15","Gdańsk","PM10",24
"897","2019","06","16","Gdańsk","PM10",12
"898","2019","06","17","Gdańsk","PM10",17
"899","2019","06","18","Gdańsk","PM10",24
"900","2019","06","19","Gdańsk","PM10",31
"901","2019","06","20","Gdańsk","PM10",26
"902","2019","06","21","Gdańsk","PM10",13
"903","2019","06","22","Gdańsk","PM10",9
"904","2019","06","23","Gdańsk","PM10",13
"905","2019","06","24","Gdańsk","PM10",15
"906","2019","06","25","Gdańsk","PM10",45
"907","2019","06","26","Gdańsk","PM10",39
"908","2019","06","27","Gdańsk","PM10",22
"909","2019","06","28","Gdańsk","PM10",21
"910","2019","06","29","Gdańsk","PM10",20
"911","2019","06","30","Gdańsk","PM10",22
"912","2019","07","01","Gdańsk","PM10",22
"913","2019","07","02","Gdańsk","PM10",15
"914","2019","07","03","Gdańsk","PM10",19
"915","2019","07","04","Gdańsk","PM10",12
"916","2019","07","05","Gdańsk","PM10",10
"917","2019","07","06","Gdańsk","PM10",9
"918","2019","07","07","Gdańsk","PM10",9
"919","2019","07","08","Gdańsk","PM10",7
"920","2019","07","09","Gdańsk","PM10",7
"921","2019","07","10","Gdańsk","PM10",9
"922","2019","07","11","Gdańsk","PM10",12
"923","2019","07","12","Gdańsk","PM10",12
"924","2019","07","13","Gdańsk","PM10",12
"925","2019","07","14","Gdańsk","PM10",10
"926","2019","07","15","Gdańsk","PM10",14
"927","2019","07","16","Gdańsk","PM10",9
"928","2019","07","17","Gdańsk","PM10",9
"929","2019","07","18","Gdańsk","PM10",9
"930","2019","07","19","Gdańsk","PM10",NA
"931","2019","07","20","Gdańsk","PM10",NA
"932","2019","07","21","Gdańsk","PM10",NA
"933","2019","07","22","Gdańsk","PM10",13
"934","2019","07","23","Gdańsk","PM10",8
"935","2019","07","24","Gdańsk","PM10",12
"936","2019","07","25","Gdańsk","PM10",10
"937","2019","07","26","Gdańsk","PM10",12
"938","2019","07","27","Gdańsk","PM10",14
"939","2019","07","28","Gdańsk","PM10",19
"940","2019","07","29","Gdańsk","PM10",25
"941","2019","07","30","Gdańsk","PM10",15
"942","2019","07","31","Gdańsk","PM10",10
"943","2019","08","01","Gdańsk","PM10",7
"944","2019","08","02","Gdańsk","PM10",11
"945","2019","08","03","Gdańsk","PM10",13
"946","2019","08","04","Gdańsk","PM10",13
"947","2019","08","05","Gdańsk","PM10",15
"948","2019","08","06","Gdańsk","PM10",18
"949","2019","08","07","Gdańsk","PM10",15
"950","2019","08","08","Gdańsk","PM10",10
"951","2019","08","09","Gdańsk","PM10",10
"952","2019","08","10","Gdańsk","PM10",13
"953","2019","08","11","Gdańsk","PM10",16
"954","2019","08","12","Gdańsk","PM10",18
"955","2019","08","13","Gdańsk","PM10",16
"956","2019","08","14","Gdańsk","PM10",8
"957","2019","08","15","Gdańsk","PM10",9
"958","2019","08","16","Gdańsk","PM10",15
"959","2019","08","17","Gdańsk","PM10",15
"960","2019","08","18","Gdańsk","PM10",16
"961","2019","08","19","Gdańsk","PM10",12
"962","2019","08","20","Gdańsk","PM10",20
"963","2019","08","21","Gdańsk","PM10",14
"964","2019","08","22","Gdańsk","PM10",15
"965","2019","08","23","Gdańsk","PM10",18
"966","2019","08","24","Gdańsk","PM10",27
"967","2019","08","25","Gdańsk","PM10",18
"968","2019","08","26","Gdańsk","PM10",30
"969","2019","08","27","Gdańsk","PM10",35
"970","2019","08","28","Gdańsk","PM10",27
"971","2019","08","29","Gdańsk","PM10",16
"972","2019","08","30","Gdańsk","PM10",16
"973","2019","08","31","Gdańsk","PM10",13
"974","2019","09","01","Gdańsk","PM10",19
"975","2019","09","02","Gdańsk","PM10",8
"976","2019","09","03","Gdańsk","PM10",8
"977","2019","09","04","Gdańsk","PM10",12
"978","2019","09","05","Gdańsk","PM10",14
"979","2019","09","06","Gdańsk","PM10",12
"980","2019","09","07","Gdańsk","PM10",16
"981","2019","09","08","Gdańsk","PM10",11
"982","2019","09","09","Gdańsk","PM10",19
"983","2019","09","10","Gdańsk","PM10",9
"984","2019","09","11","Gdańsk","PM10",10
"985","2019","09","12","Gdańsk","PM10",12
"986","2019","09","13","Gdańsk","PM10",12
